"category","internationalTitle","localTitle","isNewEntry","isPromoted","openingHours","holiday","price","maxPrice","minPrice","address","url","telephone","properties","rating","ammenityScore","ammenityDescription","latitude","longitude","mapUri"
"Soba","Okina","翁","False","False","Dinner = 18:00-22:30 (L.O.)","Closed Sunday and Public Holidays","Dinner = ¥18,000-30,000","30000","18000","B1F, Five Annex, 1-3-10 Ebisunishi, Shibuya-ku, Tokyo","null","03-3477-2648","Private room with maximum capacity 8, Reservation required, Late dining","one star","2","Comfortable","35.648862000000000","139.708167000000000","https://maps.google.com/maps?q=35.648862000000000%2C139.708167000000000%28B1F%2C%20Five%20Annex%2C%201-3-10%20Ebisunishi%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.648862000000000%2c139.708167000000000&hl=en"
"Japanese","Ginza Okuda","銀座 奥田","False","False","Lunch = 12:00-13:00 (L.O.)Dinner = 18:00-21:30 (L.O.)","Closed Sunday and Public Holidays","Lunch = ¥16,000-20,000Dinner = ¥30,000","30000","16000","B1F, Carioca Bldg, 5-4-8 Ginza, Chuo-ku, Tokyo","http://www.ginzaokuda.com/","03-5537-3338","Completely no smoking area, Private room with maximum capacity 6, Counter restaurant, Reservation required, Interesting wine list","one star","2.5","Comfortable (more pleasant if in red)","35.671401000000000","139.763076000000000","https://maps.google.com/maps?q=35.671401000000000%2C139.763076000000000%28B1F%2C%20Carioca%20Bldg%2C%205-4-8%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.671401000000000%2c139.763076000000000&hl=en"
"Japanese","Oguraya","おぐら家","False","False","Dinner = 18:00-1:00 L.O.24:00","Closed Sunday","Dinner = ¥5,000-8,000","8000","5000","2F, Lime Ikejiriohashi, 2-31-18 Ikejiri, Setagaya-ku, Tokyo","http://shunsai-oguraya.com/","03-3413-5520","Completely no smoking area, Private room with maximum capacity 8, Counter restaurant, Reservation required, Late dining","Bib Gourmand","2","Comfortable","35.64972389532291","139.6834223705349","https://maps.google.com/maps?q=35.64972389532291%2C139.6834223705349%282F%2C%20Lime%20Ikejiriohashi%2C%202-31-18%20Ikejiri%2C%20Setagaya-ku%2C%20Tokyo%29&ll=35.64972389532291%2c139.6834223705349&hl=en"
"Japanese","Azabujuban Ozaki","麻布十番 おざき","False","False","Lunch = 11:30-14:00 L.O.13:00Dinner = 17:30-24:00 L.O.22:00","Closed Sunday","Lunch = ¥28,000-30,000Dinner = ¥28,000-30,000","30000","28000","3-4-5 Azabujuban, Minato-ku, Tokyo","null","03-3454-1682","No smoking area, Private room with maximum capacity 12, Counter restaurant, Reservation required, Late dining, Interesting wine list, Interesting sake list","one star","1.5","Quiet comfortable (more pleasant if in red)","35.653484000000000","139.735887000000000","https://maps.google.com/maps?q=35.653484000000000%2C139.735887000000000%283-4-5%20Azabujuban%2C%20Minato-ku%2C%20Tokyo%29&ll=35.653484000000000%2c139.735887000000000&hl=en"
"Unagi","Obana","尾花","False","False","Lunch = 11:30-13:30 or when the day’s stock runs outDinner = 16:00-19:30 or when the day’s stock runs out","Closed Monday","Lunch = ¥6,000-8,000Dinner = ¥6,000-8,000","8000","6000","5-33-1 Minamisenju, Arakawa-ku, Tokyo","null","03-3801-4670","Cash only, Shoes must be removed, Completely no smoking area, Reservation not accepted, Open Sunday","one star","1","Quiet comfortable","35.731529000000000","139.796965000000000","https://maps.google.com/maps?q=35.731529000000000%2C139.796965000000000%285-33-1%20Minamisenju%2C%20Arakawa-ku%2C%20Tokyo%29&ll=35.731529000000000%2c139.796965000000000&hl=en"
"Izakaya","Ofuro","おふろ","False","False","Dinner = 17:00-1:00 L.O.24:00Friday & Saturday 17:00-3:00 L.O.2:00","Closed Tuesday","Dinner = ¥4,000-6,000","6000","4000","B1F, Anshindo Bldg, 4-45-10 Akatsutsumi, Setagaya-ku, Tokyo","http://sei-ya.jp/ofuro","03-5300-6007","Completely no smoking area, Reservation required, Open Sunday, Late dining, Interesting wine list, Interesting sake list","Bib Gourmand","1","Quiet comfortable","35.665864","139.6399741","https://maps.google.com/maps?q=35.665864%2C139.6399741%28B1F%2C%20Anshindo%20Bldg%2C%204-45-10%20Akatsutsumi%2C%20Setagaya-ku%2C%20Tokyo%29&ll=35.665864%2c139.6399741&hl=en"
"French","Hommage","オマージュ","False","False","Lunch = Wednesday-Friday 11:30-13:00 (L.O.)Dinner = 18:00-20:00 (L.O.)","Closed Monday (unless Public Holiday, then Tuesday)","Lunch = ¥8,000-18,000Dinner = ¥18,000-24,000","24000","8000","4-10-5 Asakusa, Taito-ku, Tokyo","http://www.hommage-arai.com/","03-3874-1552","Completely no smoking area, Reservation required, Open Sunday","two stars","2","Comfortable","35.718497000000000","139.796981000000000","https://maps.google.com/maps?q=35.718497000000000%2C139.796981000000000%284-10-5%20Asakusa%2C%20Taito-ku%2C%20Tokyo%29&ll=35.718497000000000%2c139.796981000000000&hl=en"
"French","KM","カーエム","False","False","Dinner = 18:00-22:00 L.O.20:00","Closed Monday","Dinner = ¥15,000-22,000","22000","15000","6F, Iseyoshi Bldg, 8-8-19 Ginza, Chuo-ku, Tokyo","http://www.km-french.jp/","03-6252-4211","Completely no smoking area, Counter restaurant, Reservation required, Open Sunday, Interesting wine list","one star","2","Comfortable","35.668518000000000","139.761605000000000","https://maps.google.com/maps?q=35.668518000000000%2C139.761605000000000%286F%2C%20Iseyoshi%20Bldg%2C%208-8-19%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.668518000000000%2c139.761605000000000&hl=en"
"Japanese","Hananoren Kagura","花のれん 花楽","False","False","Lunch = 11:30-14:00 L.O.13:30Dinner = 17:30-22:30 L.O.21:30","Closed Sunday and Public Holidays","Lunch = ¥5,500-11,000Dinner = ¥15,000-24,000","24000","5500","5-5-9 Akasaka, Minato-ku, Tokyo","http://www.kagura-akasaka.com/","03-3585-3030","No smoking area, Private room with maximum capacity 8, Counter restaurant, Reservation required, Interesting sake list","one star","2.5","Comfortable (more pleasant if in red)","35.670744000000000","139.734398000000000","https://maps.google.com/maps?q=35.670744000000000%2C139.734398000000000%285-5-9%20Akasaka%2C%20Minato-ku%2C%20Tokyo%29&ll=35.670744000000000%2c139.734398000000000&hl=en"
"Japanese","Kadowaki","かどわき","False","False","Dinner = 17:30-24:00 L.O.22:00","Closed Sunday and Public Holidays","Dinner = ¥25,000-60,000","60000","25000","2-7-2 Azabujuban, Minato-ku, Tokyo","null","03-5772-2553","No smoking area, Private room with maximum capacity 6, Reservation required, Late dining","two stars","2","Comfortable","35.655928000000000","139.733557000000000","https://maps.google.com/maps?q=35.655928000000000%2C139.733557000000000%282-7-2%20Azabujuban%2C%20Minato-ku%2C%20Tokyo%29&ll=35.655928000000000%2c139.733557000000000&hl=en"
"Sushi","Sushi Kanesaka","鮨 かねさか","False","False","Lunch = 11:30-14:00 L.O.13:00Dinner = 17:00-22:00 L.O.21:00","Closed Public Holiday Mondays","Lunch = ¥5,500-17,000Dinner = ¥27,000-38,000","38000","5500","B1F, Ginza Misuzu Bldg, 8-10-3 Ginza, Chuo-ku, Tokyo","null","03-5568-4411","Completely no smoking area, Counter restaurant, Reservation required, Open Sunday","one star","1","Quiet comfortable","35.667942000000000","139.762667000000000","https://maps.google.com/maps?q=35.667942000000000%2C139.762667000000000%28B1F%2C%20Ginza%20Misuzu%20Bldg%2C%208-10-3%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.667942000000000%2c139.762667000000000&hl=en"
"Chanko","Chanko Kawasaki","ちゃんこ 川﨑","False","False","Dinner = 17:00-22:00 L.O.21:00Saturday 17:00-21:30 L.O.20:30","Closed Wednesday from June to August, Sunday and Public Holidays","Dinner = ¥4,000-6,000","6000","4000","2-13-1 Ryogoku, Sumida-ku, Tokyo","null","03-3631-2529","Cash only, Completely no smoking area, Private room with maximum capacity 33, Reservation required","Bib Gourmand","1","Quiet comfortable","35.69535513746879","139.79141617236996","https://maps.google.com/maps?q=35.69535513746879%2C139.79141617236996%282-13-1%20Ryogoku%2C%20Sumida-ku%2C%20Tokyo%29&ll=35.69535513746879%2c139.79141617236996&hl=en"
"Japanese","Kanda","かんだ","False","False","Dinner = 17:30-22:00 (L.O.)","Closed Sunday and Public Holidays","Dinner = ¥24,000-36,000","36000","24000","1F, Calm Motoazabu, 3-6-34 Motoazabu, Minato-ku, Tokyo","http://www.nihonryori-kanda.com/","03-5786-0150","No smoking area, Private room with maximum capacity 6, Counter restaurant, Reservation required, Late dining, Interesting wine list, Interesting sake list","three stars","2.5","Comfortable (more pleasant if in red)","35.657076000000000","139.728633000000000","https://maps.google.com/maps?q=35.657076000000000%2C139.728633000000000%281F%2C%20Calm%20Motoazabu%2C%203-6-34%20Motoazabu%2C%20Minato-ku%2C%20Tokyo%29&ll=35.657076000000000%2c139.728633000000000&hl=en"
"French","Quintessence","カンテサンス","False","False","Lunch = 12:00-15:00 L.O.13:00Dinner = 18:30-23:00 L.O.20:00","Closed Sunday","Lunch = ¥13,000Dinner = ¥27,000","27000","13000","1F, Garden City Shinagawa Gotenyama, 6-7-29 Kitashinagawa, Shinagawa-ku, Tokyo","http://www.quintessence.jp/","03-6277-0090","Wheelchair access, Completely no smoking area, Private room with maximum capacity 6, Reservation required, Interesting wine list","three stars","3.5","Very comfortable (more pleasant if in red)","35.623853","139.73335","https://maps.google.com/maps?q=35.623853%2C139.73335%281F%2C%20Garden%20City%20Shinagawa%20Gotenyama%2C%206-7-29%20Kitashinagawa%2C%20Shinagawa-ku%2C%20Tokyo%29&ll=35.623853%2c139.73335&hl=en"
"Japanese","Nishiazabu Kikuchi","西麻布 き久ち","False","False","Dinner = 18:00-21:30 (L.O.)","Closed Sunday","Dinner = ¥11,000-17,000","17000","11000","2F, Minatoya Sohonten Bldg, 2-17-17 Nishiazabu, Minato-ku, Tokyo","null","03-6313-5599","Completely no smoking area, Counter restaurant, Reservation required","one star","1","Quiet comfortable","35.662766000000000","139.720125000000000","https://maps.google.com/maps?q=35.662766000000000%2C139.720125000000000%282F%2C%20Minatoya%20Sohonten%20Bldg%2C%202-17-17%20Nishiazabu%2C%20Minato-ku%2C%20Tokyo%29&ll=35.662766000000000%2c139.720125000000000&hl=en"
"Japanese","Akasaka Kikunoi","赤坂 菊乃井","False","False","Lunch = Tuesday-Saturday 12:00-12:30 (L.O.)Dinner = 17:00-19:30 (L.O.)","Closed Sunday and 1st & 3rd Monday of the month","Lunch = ¥12,000Dinner = ¥20,000-38,000","38000","12000","6-13-8 Akasaka, Minato-ku, Tokyo","http://www.kikunoi.jp/","03-3568-6055","No smoking area, Private room with maximum capacity 25, Reservation required","two stars","4.5","Top class comfort (more pleasant if in red)","35.669715362076200","139.734377861022000","https://maps.google.com/maps?q=35.669715362076200%2C139.734377861022000%286-13-8%20Akasaka%2C%20Minato-ku%2C%20Tokyo%29&ll=35.669715362076200%2c139.734377861022000&hl=en"
"Crab Specialities","Akasaka Kitafuku","赤坂 きた福","False","False","Dinner = 17:00-24:00 L.O.22:00","null","Dinner = ¥24,000-52,000","52000","24000","7F, Kokusai Amano Bldg, 3-13-6 Akasaka, Minato-ku, Tokyo","http://www.kanikitafuku.com/","03-3505-1323","Shoes must be removed, Completely no smoking area, Private room with maximum capacity 12, Reservation required, Open Sunday, Late dining","one star","2","Comfortable","35.67305135","139.7376743","https://maps.google.com/maps?q=35.67305135%2C139.7376743%287F%2C%20Kokusai%20Amano%20Bldg%2C%203-13-6%20Akasaka%2C%20Minato-ku%2C%20Tokyo%29&ll=35.67305135%2c139.7376743&hl=en"
"Sushi","Sushi Kimura","すし 喜邑","False","False","Lunch = Wednesday & Sunday 12:00-14:00Dinner = 17:30-22:00","Closed Monday","Lunch = ¥24,000Dinner = ¥24,000","24000","24000","3-21-8 Tamagawa, Setagaya-ku, Tokyo","https://www.omakase-japan.jp/stores/18576","None","Cash only, Completely no smoking area, Counter restaurant, Reservation required, Open Sunday","two stars","1","Quiet comfortable","35.616000000000000","139.624364000000000","https://maps.google.com/maps?q=35.616000000000000%2C139.624364000000000%283-21-8%20Tamagawa%2C%20Setagaya-ku%2C%20Tokyo%29&ll=35.616000000000000%2c139.624364000000000&hl=en"
"French","Cuisine[s] Michel Troisgros","キュイジーヌ[s] ミッシェル・トロワグロ","False","False","Lunch = 12:00-13:30 (L.O.)Dinner = 18:00-20:00 (L.O.)","Closed Tuesday except Public Holidays and Wednesday except Public Holidays","Lunch = ¥7,500-25,000Dinner = ¥18,000-25,000","25000","7500","1F, Hyatt Regency, 2-7-2 Nishishinjuku, Shinjuku-ku, Tokyo","http://www.troisgros.jp/","03-5321-3915","Wheelchair access, Completely no smoking area, Car park, Private room with maximum capacity 12, Reservation required, Open Sunday, Interesting wine list","two stars","4.5","Top class comfort (more pleasant if in red)","35.690910000000000","139.691036000000000","https://maps.google.com/maps?q=35.690910000000000%2C139.691036000000000%281F%2C%20Hyatt%20Regency%2C%202-7-2%20Nishishinjuku%2C%20Shinjuku-ku%2C%20Tokyo%29&ll=35.690910000000000%2c139.691036000000000&hl=en"
"Soba","Kyorakutei","蕎楽亭","False","False","Lunch = Tuesday-Saturday 11:30-15:00 L.O.14:30Dinner = 17:00-21:00 L.O.20:30","Closed Sunday and Public Holidays","Lunch = ¥1,000-5,000Dinner = ¥2,000-5,000","5000","1000","1F, Kagurazaka-kan, 3-6 Kagurazaka, Shinjuku-ku, Tokyo","http://www.kyourakutei.com/","03-3269-3233","Cash only, Completely no smoking area","Bib Gourmand","1","Quiet comfortable","35.700778000000000","139.739514000000000","https://maps.google.com/maps?q=35.700778000000000%2C139.739514000000000%281F%2C%20Kagurazaka-kan%2C%203-6%20Kagurazaka%2C%20Shinjuku-ku%2C%20Tokyo%29&ll=35.700778000000000%2c139.739514000000000&hl=en"
"French","Brasserie Gyoran","ブラッスリー ギョラン","False","False","Lunch = 11:30-14:00 (L.O.)Saturday & Public Holidays 12:00-14:00 (L.O.)Dinner = 18:00-23:00 L.O.22:00Saturday & Public Holidays 18:00-22:00 L.O.21:00","Closed Sunday","Lunch = ¥1,500-5,000Dinner = ¥5,000-8,000","8000","1500","2-1-9 Hachobori, Chuo-ku, Tokyo","http://gyoran.com/","03-5244-9523","Completely no smoking area, Reservation required, Late dining, Interesting wine list","Bib Gourmand","1","Quiet comfortable","35.67673099","139.7743885","https://maps.google.com/maps?q=35.67673099%2C139.7743885%282-1-9%20Hachobori%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.67673099%2c139.7743885&hl=en"
"Sushi","Kiraku","喜楽","False","False","Lunch = Sunday & Public Holidays 11:30-13:30 (L.O.)Dinner = 17:30-21:30 (L.O.)Sunday & Public Holidays 17:30-20:30 (L.O.)","Closed Wednesday and 3rd Tuesday","Lunch = ¥4,500-10,000Dinner = ¥4,500-10,000","10000","4500","1-12-12 Kyodo, Setagaya-ku, Tokyo","null","03-3429-1344","Completely no smoking area, Counter restaurant, Reservation required, Open Sunday","one star","1","Quiet comfortable","35.65052773","139.6372112","https://maps.google.com/maps?q=35.65052773%2C139.6372112%281-12-12%20Kyodo%2C%20Setagaya-ku%2C%20Tokyo%29&ll=35.65052773%2c139.6372112&hl=en"
"Soba","Seizoroizaka Soba Ginsei","勢揃坂 蕎 ぎん清","False","False","Lunch = Tuesday, Thursday and Friday 11:45-14:00 L.O.13:30Dinner = 18:00-22:00 L.O.21:00Saturday 18:00-21:30 L.O.21:00","Closed Sunday and Public Holidays","Lunch = ¥1,000-2,000Dinner = ¥3,000-6,500","6500","1000","1F, Hilltop Jingumae, 2-3-10 Jingumae, Shibuya-ku, Tokyo","http://sobaginsei.com/","03-3479-1911","Cash only, Completely no smoking area, Reservation required","Bib Gourmand","1","Quiet comfortable","35.67318054","139.7136863","https://maps.google.com/maps?q=35.67318054%2C139.7136863%281F%2C%20Hilltop%20Jingumae%2C%202-3-10%20Jingumae%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.67318054%2c139.7136863&hl=en"
"Ramen","Menya Kintoki","麺や 金時","False","False","Lunch = 11:00-14:00 (L.O.)　or when the day’s stock runs outDinner = 17:30-20:00 (L.O.)　or when the day’s stock runs out","Closed Monday and 2nd & 4th Tuesday of the month","Lunch = Under ¥1,500Dinner = Under ¥1,500","1500","1500","1-2-7 Kotakecho, Nerima-ku, Tokyo","null","03-5926-7566","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Counter restaurant, Reservation not accepted, Open Sunday","Bib Gourmand","0","Simple","35.73833009","139.6783023","https://maps.google.com/maps?q=35.73833009%2C139.6783023%281-2-7%20Kotakecho%2C%20Nerima-ku%2C%20Tokyo%29&ll=35.73833009%2c139.6783023&hl=en"
"Tempura","Tempura Ginya","天ぷら 銀屋","False","False","Dinner = 18:00-21:30","Closed Sunday and Public Holidays","Dinner = ¥18,000-20,000","20000","18000","B1F, Cosmo Shirokane Hills, 5-17-9 Shirokanedai, Minato-ku, Tokyo","null","03-5422-7612","Completely no smoking area, Counter restaurant, Reservation required","two stars","1","Quiet comfortable","35.63741904","139.7231415","https://maps.google.com/maps?q=35.63741904%2C139.7231415%28B1F%2C%20Cosmo%20Shirokane%20Hills%2C%205-17-9%20Shirokanedai%2C%20Minato-ku%2C%20Tokyo%29&ll=35.63741904%2c139.7231415&hl=en"
"Italian","Ristorante Cucina Shige","リストランテ クチーナ・シゲ","False","False","Lunch = 11:30-14:00 (L.O.)Dinner = 18:00-22:30 (L.O.)","Closed Monday","Lunch = ¥1,000-7,000Dinner = ¥4,000-8,000","8000","1000","1F, Popeye Bldg, 2-41-16 Ojima, Koto-ku, Tokyo","http://www.cucinashige.com/","03-3681-9495","Completely no smoking area, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.68992743","139.826155","https://maps.google.com/maps?q=35.68992743%2C139.826155%281F%2C%20Popeye%20Bldg%2C%202-41-16%20Ojima%2C%20Koto-ku%2C%20Tokyo%29&ll=35.68992743%2c139.826155&hl=en"
"French","The Crescent","クレッセント","False","False","Lunch = Saturday 12:00-15:30 L.O.13:00Dinner = 17:30-22:30 L.O.20:30Saturday 18:00-22:30 L.O.20:30","Closed Sunday and Public Holidays","Lunch = ¥18,000-39,000Dinner = ¥24,000-39,000","39000","18000","1-8-20 Shibakoen, Minato-ku, Tokyo","http://www.restaurantcrescent.com/","03-3436-3211","Completely no smoking area, Private room with maximum capacity 24, Reservation required, Interesting wine list","one star","4","Top class comfort","35.657553000000000","139.750898000000000","https://maps.google.com/maps?q=35.657553000000000%2C139.750898000000000%281-8-20%20Shibakoen%2C%20Minato-ku%2C%20Tokyo%29&ll=35.657553000000000%2c139.750898000000000&hl=en"
"Sushi","Sushi Kuwano","鮨 くわ野","False","False","Dinner = 17:00-23:00 L.O.22:00","Closed Sunday and Public Holidays","Dinner = ¥25,000-30,000","30000","25000","3F, Hiratsuka Bldg, 8-7-6 Ginza, Chuo-ku, Tokyo","null","03-3573-6577","Completely no smoking area, Counter restaurant, Reservation required, Late dining","one star","1","Quiet comfortable","35.668435000000000","139.761250000000000","https://maps.google.com/maps?q=35.668435000000000%2C139.761250000000000%283F%2C%20Hiratsuka%20Bldg%2C%208-7-6%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.668435000000000%2c139.761250000000000&hl=en"
